,artist,track,timestamp,artist_id,track_id
3094,Luigi Madonna,Midfield,1679692614,16LyZ7r3rzPJqljgvz0fvq,1c7XwzKiHzZ9b5YCNF5Dga
3095,Deftones,Back to School (Mini Maggit),1679687869,6Ghvu1VvMGScGpOUJBAHNH,0Qrb3L8JgreLBW8g4qyan9
3096,Mastodon,This Mortal Soil,1679686633,1Dvfqq39HxvCJ3GvfeIFuT,2dqT4WPOLNm9wIRFOAMTLl
3097,Mastodon,Crystal Skull,1679686428,1Dvfqq39HxvCJ3GvfeIFuT,6H6jikiotP4Ygv5oxPGPDW
3098,System of a Down,Psycho,1679686201,5eAWCfyUhZtHHtBdNk56l1,6VzV6RI7641o57TuqfGRpj
3099,System of a Down,Fuck the System,1679685920,5eAWCfyUhZtHHtBdNk56l1,5hjKYe3NOmWx2NVzVAeIGF
3100,Rammstein,Wollt Ihr das Bett in Flammen sehen,1679685604,6wWVKhxIU2cEi0K81v7HvP,2MC5MLUdhrVUWGHUFHvaLF
3101,Rammstein,Zerstören,1679685274,6wWVKhxIU2cEi0K81v7HvP,3sc9J5yO4vMKIP41UcKB8I
3102,Marilyn Manson,The Beautiful People,1679685056,2VYQTNDsvvKN9wmU5W7xpj,2aIB1CdRRG7YLBu9hNw9nR
3103,Stone Sour,30/30-150,1679684582,49qiE8dj4JuNdpYGRPdKbF,70tDfuK1tlZQfyi0m8BZo0
3104,Metallica,Seek & Destroy - Remastered,1679684162,2ye2Wgw4gimLv2eAKyk1NB,5XehKCJutge72GlijNcPHW
3105,Korn,Freak on a Leash,1679683637,3RNrq3jvMZxD9ZyoOZbQOD,6W21LNLz9Sw7sUSNWMSHRu
3106,Metallica,Hardwired,1679683472,2ye2Wgw4gimLv2eAKyk1NB,7myke8Id4WyKFlWcRBJdIF
3107,System of a Down,Innervision,1679683319,5eAWCfyUhZtHHtBdNk56l1,0Xmbtw7NhNiDnL4BWy5wDh
3108,Rammstein,Benzin,1679683140,6wWVKhxIU2cEi0K81v7HvP,1Q94WI2punbv0tABeSch7n
3109,Deftones,My Own Summer (Shove It),1679682832,6Ghvu1VvMGScGpOUJBAHNH,1158ckiB5S4cpsdYHDB9IF
3110,System of a Down,Attack,1679682645,5eAWCfyUhZtHHtBdNk56l1,0dxPHMZTI8TWMYRucsAFNd
3111,Mick Gordon,Rip & Tear,1679682388,13ab1LgQZ3tQOhkDRRYB8Y,5soMJpcVhSrGrB4prvPL6P
3112,Mastodon,Workhorse,1679682163,1Dvfqq39HxvCJ3GvfeIFuT,6T1qGpFhPEbG9bIm8nYDgC
3113,Rammstein,RADIO,1679681806,6wWVKhxIU2cEi0K81v7HvP,5vZ4IeUenK2cHub2d7yfWk
3114,Mastodon,Blood and Thunder,1679678523,1Dvfqq39HxvCJ3GvfeIFuT,3jagGO7eHHuaD53ibehkux
3115,Metallica,The Four Horsemen - Remastered,1679678008,2ye2Wgw4gimLv2eAKyk1NB,7naRIEBtd0qOU8r9WYumqZ
3116,Rammstein,"Reise, Reise",1679677698,6wWVKhxIU2cEi0K81v7HvP,53yBfGozCZOAqaM16PwMKP
3117,Gojira,L'Enfant Sauvage,1679601313,,
3118,Rammstein,Moskau,1679601056,6wWVKhxIU2cEi0K81v7HvP,0k8LXt5uJ5O07BhSvnvjkY
3119,Metallica,"Atlas, Rise!",1679600668,2ye2Wgw4gimLv2eAKyk1NB,7uSx9pDbxfFsXPyZ4pOm7H
3120,Deftones,Lhabia,1679600415,6Ghvu1VvMGScGpOUJBAHNH,28q0pUwcJRS2tGZsYH6xL5
3121,Mastodon,I Am Ahab,1679600250,1Dvfqq39HxvCJ3GvfeIFuT,0gr97EET1vP85jcFESMYRK
3122,Metallica,Moth Into Flame,1679599898,2ye2Wgw4gimLv2eAKyk1NB,5sEcwMeC3QDnSOWlyQyQ3E
3123,Rammstein,Tier,1679599671,6wWVKhxIU2cEi0K81v7HvP,2mJabhCPoHBA7a6uLLbDlV
3124,Mastodon,The Wolf Is Loose,1679599457,1Dvfqq39HxvCJ3GvfeIFuT,4mYpmNDyJv3HEl22hfrDnL
3125,System of a Down,Violent Pornography,1679599245,5eAWCfyUhZtHHtBdNk56l1,249Z7XT6mf8B2zuI0RaeS0
3126,Rammstein,Morgenstern,1679599005,6wWVKhxIU2cEi0K81v7HvP,6qNtBTcJTKlP88CdAvUGw4
3127,Rammstein,Du hast,1679598770,6wWVKhxIU2cEi0K81v7HvP,6uEvFCaOqXyEidoO8BZbyh
3128,Rammstein,Sehnsucht,1679598525,6wWVKhxIU2cEi0K81v7HvP,138ADAIJra5lBNbqQF2m7z
3129,Rammstein,Mein Land,1679598291,6wWVKhxIU2cEi0K81v7HvP,4C80ymqeLTdTUPIECwBVZT
3130,UMEK,Vibrancy - Original Mix,1679583760,5Hini2nQyoglzpdKe41cZt,1ubk4FS88dx180KNXHYqWw
3131,HERNAN CAYETANO,Disarm,1679583363,5Hh5kSaZWIN2n3U9zC1U6f,6xgqNvRUjAuyGSIR9mDQfu
3132,Luigi Madonna,Midfield,1679582913,16LyZ7r3rzPJqljgvz0fvq,1c7XwzKiHzZ9b5YCNF5Dga
3133,Boris Brejcha,Lost Memory,1679582450,6caPJFLv1wesmM7gwK1ACy,76lT30VRv09h5MQp5snmsb
3134,Maceo Plex,Conjure Dreams,1679582008,3TXQ1ddouwQAI78hV4hXDj,6TcpM1p0xHy1smBjxEF73s
3135,Sam Paganini,Rave,1679581602,50ZyjIaVHOy5Xt7FLJ7RZl,1kMObCQiYe5opqybH7ZNPD
3136,Enrico Sangiuliano,Moon Rocks,1679580762,1u7DsNFbakULvxnDGtMm90,4cTW1QdgCJiqE1Pvreb80L
3137,Enrico Sangiuliano,Blooming Era,1679580329,1u7DsNFbakULvxnDGtMm90,1YDzIFUD4zZwejyM8rHqt8
3138,Tiger Stripes,Until the Early Light,1679579960,5L56gAwU2WofuHHOpLC0BU,2rx0tHCB7IbObsQhTk5ifb
3139,Lito Akari,Aurora,1679579800,4ATIy1cxe2gE276vbRv2Hu,1ENTPp49YJwNf5B3p8Uj6p
3140,Sam Cross,Finally Found U,1679579354,4RY9rfaEmLMXM3RaVC4HLd,1UQLNJ9Ex3L6X8xu3fAtjM
3141,Jazzy James,All In Good Time,1679579215,4Bhy1qgJgnqzCNQ9dmx3MR,3VCI3z756BEKFN7mGllsS6
3142,Florence Ada,Stay True,1679578999,55eWRokjrhKoE28jaHJYw7,1vXy8zHVAY4EIE4BUxIMAV
3143,Gnarly,Blossom,1679578827,6elyvFTzyNfugmSxs8brP4,2ho9hXhrskQHdzVHc28j5Y
3144,Seb Zillner,Silk,1679578727,7JbVYHCk4gezX4sZTFW50x,5shRAbjr263aLdUb7CjpTR
3145,Schmiddunsk,Golden Route,1679578623,0AQS8pEM0Xn19i8l0expPg,5sdRMVfel2Bc5pTpkhjsbv
3146,SamuW,No Passenger,1679578506,2tqQ33SdGO1LqNg8DQDCio,42kewiCM6QIdTn4I4rjCPv
3147,Brad Enbata,Daydream,1679578436,3wD2klKiJIKgXsdWGq07wi,3qJcs60nnXV49Bl3MwX3OH
3148,damaa.beats,cloudsleeper,1679578303,4zSHueBRkrGzbb5p9J74dY,1f7kX0jU1nYZwb8871d78x
3149,SP-MATO,Rio,1679578228,1UirLyIwdIElsaGCp0W4Ym,0Lca4X8ywapByHnAc09r1u
3150,KLIM,Slow Jazz,1679578046,2mI6A1by7u32RZH8Kf61Kw,7v6jVyrZvRfCAZDc8P79tq
3151,Wieland & Ulrich,Everything Is Calm,1679577819,4ocnTp8nDRYItXbkk2vwpN,06Ij7RjzQTAOyKIkenfAoA
3152,Ian Ewing,Breathe,1679577726,6QrRSfwkZsixVIgDRhpToh,1P0AihvMWwwFXFZHnY7Fe6
3153,Gesmis,Da Wes Sht,1679577618,09BQkr06MjFC0nQEd1nG4W,2WOugRtzn1QKmCarSqavnM
3154,Danæ,Stargazing,1679577489,0bZJlYfMkcOIjtBCbSvsys,3ncySJfjsBGeYyiEEkglqq
3155,Emerld,Enjoy The Ride,1679577377,4u3lbIhbrOqejxRJhK6Wjp,4KNOEoXjiqUbTehIHuydxn
3156,Sam Cross,Magnifying,1679577286,4RY9rfaEmLMXM3RaVC4HLd,7fzBwaENsIzmYQnkNXtqPj
3157,webmoms,sundaythefirstofaugust,1679575980,2ol5Xy14VMiqF9KjzW41c4,6LIO0pUabklDK3jFZNCgRV
3158,Fed Nance,Flowow,1679575877,2aeZ4vysvCWfhqaHHLWzdm,7lY2zovuTeMCvUvk07Z0sG
3159,goldenninjah,Flowers,1679575798,7h8yHAeuxxeKQjRXc7XiBu,27tnbPBfFjof7acoR2aqcQ
3160,Am Froggo,Innocent Duck,1679575571,1D9zRD0TQfQhCFDWz8XsAW,43rQHWHRNUYvjp1kauDnjL
3161,Dolittlebeats,Colors,1679575476,3fk9GO2x9QE9ZHGmv1TTZz,7gUnSShgDIlRQjsPsRKXad
3162,Nokiaa,Velvet,1679575376,0ikgHu560bYMZOOXFQnRLN,1RwHXo9NxsqVaEA9A3N0Wr
3163,High John,Notice Me - Instrumental,1679575062,6pxhj7jWxb2vzhFNyUpV80,3Oa7qTyiDrpDXCa6oF3vIL
3164,Guzimi,beyond the pines,1679574969,06va0DUwCMldLprkelDwcA,3eWpsLe9tMeSAAEnPN8OGA
3165,Beta Beat,Golden Hour,1679574759,5om7d89XzwR16u36EyuRSk,0yyx3bhJNG0QitkU7sG6MF
3166,Guzimi,The Mountain,1679574682,06va0DUwCMldLprkelDwcA,7uS16BxAtHTTUgloivM6iy
3167,NOGYMX,Bouquet,1679574559,0F1wth3t5bL0Vdjuk34yMP,6Dv4KsgqlgH5EUvSf09eip
3168,High John,Never Forget Where You Came From,1679574441,6pxhj7jWxb2vzhFNyUpV80,6aaDGpzsEJCke8qwMVgao0
3169,Howie Doowin,Ginger Shot,1679574336,5GsPaA0g3apgEmOW1HmP7n,1MRRnwQEsl2os1I1ZjPcUm
3170,Grmmr.126,G-Jazz,1679574222,5I9DfXCEBU6PwpWqnySRYK,1MQHacUW73AKPG9nlf28oZ
3171,Xander.,Wavy,1679573962,6ysKfYgiKUTMCuq2fSTLK3,7oT7NDlXx5xpteinixhpQo
3172,zmeyev,Hug Cloud,1679573866,3VXe7BcibISROhxRdPuRNL,0iSaPL6ibq9y3Kc6gdr6vb
3173,Key Glock,Ambition For Cash,1679521334,0RESbWvOMyua0yuyVrztJ5,4mIHgQ3ofK2RK34UdbqMbe
3174,Drake,No Friends in the Industry,1679520480,3TVXtAsR1Inumwj472S9r4,2tUL6dZf1mywCj5WvCPZw6
3175,JID,Dance Now (feat. Kenny Mason),1679520253,6U3ybJ9UHNKEdsH7ktGBZ7,2WrldKXSBVbNNm3A9vJryi
3176,Baby Keem,vent,1679519853,5SXuuuRpukkTvsLuUknva1,1ITpqT1kDATCtMBwOK7sYn
3177,West,Euro$tep,1679519466,0rCFX1FVZ9ulGM0uZm37tN,1M0ksKzSWyU756Vkdn148v
3178,Denzel Curry,X-Wing,1679519289,6fxyWrfmjcbj5d12gXeiNV,41X9qar6SruZOPLIV7sgUw
3179,J-Tek,Tim Duncan,1679519172,1lSGNvxefF3baOOG9mQtUj,0ReYguSkVDkCaHioRnladI
3180,Denzel Curry,Walkin - Key Glock remix,1679518945,6fxyWrfmjcbj5d12gXeiNV,5GJS3CY3aqbT9j2lv434aQ
3181,21 Savage,a lot,1679518657,1URnnhqYAYcrqrcwql10ft,2t8yVaLvJ0RenpXUIAC52d
3182,MARU NARA,I NEVA GO HARD,1679518535,5SuaUzakw0rAFIqYmhId91,25zl1QXl5lVy1Ae0PB81Ut
3183,Kid Cudi,Do What I Want,1679518362,0fA0VVWsXO9YnASrzqfmYu,5OIz27S6SQOJtweneBd6QP
3184,Swedish House Mafia,Frankenstein (feat. A$AP Rocky),1679517990,1h6Cn3P4NGzXbaXidqURXs,3gDRZkL8YfzpZg1N1YsW5x
3185,21 Savage,1.5,1679517841,1URnnhqYAYcrqrcwql10ft,2wOXxtHZgRkkrkEbKLzzqs
3186,Future,PUFFIN ON ZOOTIEZ,1679517667,1RyvyyTE3xzB2ZywiAwp0i,1qMMYpVatbRITKCfq1gasi
3187,Drake,On BS,1679517405,3TVXtAsR1Inumwj472S9r4,34tz0eDhGuFErIuW3q4mPX
3188,Future,I'M ON ONE (feat. Drake),1679517169,,
3189,Kendrick Lamar,N95,1679516803,2YZyLoL8N0Wb9xBt1NhZWg,0fX4oNGBWO3dSGUZcVdVV2
3190,Travis Scott,Escape Plan,1679516456,0Y5tJX1MQlPlqiwlOH1tJY,4R67rQNSbbsR4TdUVOIdez
3191,Quavo,HOTEL LOBBY (Unc & Phew) - A COLORS SHOW,1679516290,0VRj0yCOv2FXJNP47XQnx5,1qA7crrPzO702kDZgRAhyk
3192,Octavian,Boring,1679516111,5zfEatKLDdRkgbw6sdLBAQ,75xfxSQ5lDLUvj1Li1SFiT
3193,Lil Baby,Yes Indeed,1679515968,5f7VJjfbwm532GiveGC0ZK,6vN77lE9LK6HP2DewaN6HZ
3194,Baby Keem,family ties (with Kendrick Lamar),1679515716,5SXuuuRpukkTvsLuUknva1,3QFInJAm9eyaho5vBzxInN
3195,NAV,Never Sleep (with Lil Baby feat. Travis Scott),1679515530,7rkW85dBwwrJtlHRDkJDAC,3GdWfmQBiiJrDUvSZS1bGv
3196,Kid Cudi,Show Out (with Skepta & Pop Smoke),1679515354,0fA0VVWsXO9YnASrzqfmYu,5CFJRZRq6sdKKtRwNPWbYv
3197,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],1679508873,0iEtIxbK0KxaSlF7G42ZOp,0vjeOZ3Ft5jvAi9SBFJm1j
3198,Drake,Money In The Grave (Drake ft. Rick Ross),1679508667,3TVXtAsR1Inumwj472S9r4,5ry2OE6R2zPQFDO85XkgRb
3199,Drake,0 To 100 / The Catch Up,1679508065,3TVXtAsR1Inumwj472S9r4,4jtyUzZm9WLc2AdaJ1dso7
3200,Smiley,Over The Top (feat. Drake),1679507911,6jeg7JBX9J9097esK752iR,22ruOqBqBRiZDiXFud4OXa
3201,Drake,Jimmy Cooks (feat. 21 Savage),1679507693,3TVXtAsR1Inumwj472S9r4,3F5CgOj3wFlRv51JsHbxhe
3202,Oxia,Domino,1679494137,2zgFYHwSEYOc1KnldGsBXK,5CI4uc5U66KH9g4nklN2JO
3203,Boris Brejcha,Devil,1679493153,6caPJFLv1wesmM7gwK1ACy,28VC0P6rM7ue8V2QkPBCeW
3204,UMEK,Vibrancy - Original Mix,1679492742,5Hini2nQyoglzpdKe41cZt,1ubk4FS88dx180KNXHYqWw
3205,Tiger Stripes,Until the Early Light,1679492373,5L56gAwU2WofuHHOpLC0BU,2rx0tHCB7IbObsQhTk5ifb
3206,Terce S.,Bout A Thing,1679477639,3dUZsndiuWqeatgYQBhkI9,1mXiAclKLhQyyjdUXRscEU
3207,Skeptika,Flower,1679477525,34yxdeDhSnUVmM0DZcExpT,6p8krD9yIzWwpIE8bMU7yH
3208,Slowdown,Equata,1679477425,6qMZqcd02lR7PB8Np47OSF,06IcYJVcONJEnswRGec8pM
3209,Rocomoco,Warm Flicker,1679477272,33zSBkXKBqFb21ydNLh2xu,2zBAY11oKzMfIM4TY94LI6
3210,yeyts.,spring breeze,1679477195,4fawpeTlkJtDMXDzJmBYSR,4hEtLH4D9zXiYuefvhaFDg
3211,Wolberts,Point Nemo With You,1679476959,697fJExlsqviukdMhEvHGC,5nZKSAtpBlWHyXeuvwCQQ9
3212,Deauxnuts,So Good,1679476864,4FCrhj46HBtMVt61k35zMB,1JSyfYEBN3eYwoaq0mum2w
3213,Grmmr.126,G-Jazz,1679476751,5I9DfXCEBU6PwpWqnySRYK,1MQHacUW73AKPG9nlf28oZ
3214,Sammy TQ,Central,1679476603,1IPB8PvMnq9bTmBY58Qsrl,6VBQIs3Y1RcXgEtxxdHPuu
3215,Wieland & Ulrich,lost,1679476485,4ocnTp8nDRYItXbkk2vwpN,7eWfTcFJZ1gSoJftRmlkc7
3216,Guzimi,The Mountain,1679476408,06va0DUwCMldLprkelDwcA,7uS16BxAtHTTUgloivM6iy
3217,Beatific vision,Paper Plane,1679476339,3VPIbKQGNGPsJN9WGpnILw,2omgCcDetlo5bsOx6Dcdrp
3218,Cutecake,Moon People,1679476223,4siWS58eyzzQFTp3XJYKin,4q5C2mpFSQGiI26UOuCM7l
3219,Burrito Eats,Forbidden Fruit,1679476122,1htKvrPWdVTogycYChaLVT,4NPPOiGhktISqk4GMg9eQu
3220,dyvn,Berlin,1679476010,0txJ9PYLXPk2Ojegw5Ty9X,62tRvfOJMzsxhPkMJIChxq
3221,Inf,Sugar Trail,1679475899,6yGW6Z2OraCYUr9OsqZo2x,6cps2VabulYiKwDxjb2R54
3222,Florence Ada,Frosty,1679475810,55eWRokjrhKoE28jaHJYw7,6cF7WT6HaE92m3dN1hlZhJ
3223,Hans Hu$tle,Giza,1679475689,1PwlJoSttX1ML8TPVnRpra,5F7xMAUNCHmzy5stdZWvkO
3224,Phlocalyst,Some kind of green,1679475454,5xJ9q1lHwa8AShRof94oIt,5bJwIC3hWM6j8JYAUGZ4AV
3225,Loufish,Tumble Weed,1679475371,6csWDKGJDNYc0ebonJ3Xoo,20twYRka7o68mw3n2Ggz46
3226,Zen Park,In Between,1679475133,3XSqByZe2kuUAquw8seGD6,7D56BYZHOiHXNXBcVJI0Sl
3227,Jay Vanilla,Shawty,1679475059,4Vk1NkBCNhg2qaR5RlCpZV,1kGX01yhwMRuuyOEd1H4OU
3228,Damn Homies,Nothing But Net,1679474859,3oNxrt290hm3HcMTqPi5L7,55WjPayn3MNHh8qPhGDwVw
3229,Phlocalyst,Solenidae,1679474754,5xJ9q1lHwa8AShRof94oIt,2O5xRNJzk8w6ew9ofu8vLa
3230,L E F,Medication,1679474613,4xRYI6VqpkE3UwrDrAZL8L,5E4mQ2mXblbeuI4tefnMZG
3231,young.vishnu,Tortuga,1679474519,13ktebtZo4NRbX3uThOmP2,6FtAxit4XeYvAMMdfG0JcZ
3232,Saiko,Second Chance,1679474407,1ux1cA3N0QiscFolXpfbni,4XRqTzS396OGLIn5bsxcaL
3233,Sátyr,Parallel,1679474277,5D6V4Z6oPz4waooiuBaWIf,4Tr3RgG7XrLgbfXKUMJQP5
3234,mr. käfer,What About Spring,1679474186,79U1adgS3jIlP28wwMHqGJ,1xb1ELvhWhuJgnoDP37DJD
3235,RLLBTS,Sunflakes,1679473966,0gpz8rdbGxZSfiFMO15fRA,4RMcbb9ITtAESFO6Sg0DLo
3236,Lichtboje,Colorful,1679473873,5OEJiMPYAGd8sgyvA89ygr,064O5hulEViH0urpgjhnLX
3237,Plusma,Shards,1679473670,1BrPtX4urPftXEDWrVTdRH,6c5hmRMe6X7t6xNNdQapC0
3238,Skeptika,Butterfly,1679473559,34yxdeDhSnUVmM0DZcExpT,1ajtMxq2KF4B9eRZVUPFhE
3239,Saiko,Big Apple,1679473432,1ux1cA3N0QiscFolXpfbni,0v5swa6eOj8DIV7AhFwPUF
3240,Birds Of The West,When We Last Spoke,1679473255,37qnORF8QfcLsPYb6lRhiq,3dBb5k9IR2AfzXrM2Od3Om
3241,Philphonic,Flat,1679473120,6VileFYLMHwuNl4M6wjH46,4Lxh3lRm24bFhsmQyQsRMe
3242,Dr. Dundiff,I Do,1679472775,6T2NShr7SAArhtegdIpHHN,4aKZ2t4wiRgiNxXSaffotF
3243,Khutko,Blinker,1679472570,26e6xlrurIqVfo2GzwuSMQ,0Rmjd0pRsHwROEdtd2uu3d
3244,Zairis Téjion,Everyone Has Dreams,1679472437,0rE1VpSZQX2spjSI4o88r4,2D9SmqzzP87eOJjSFPIYQJ
3245,Iassu,Indian Summer,1679472239,2ojxL6kb0AB5KaHAYoXUDe,0WHE2eIQ0AvKdfRXakZIHc
3246,Oskar Hahn,Yellowish,1679472122,5D47BWKQT56z8xey53ZxmL,0RuvfeEVkmCo92saAi7xkX
3247,High John,Notice Me - Instrumental,1679472018,6pxhj7jWxb2vzhFNyUpV80,3Oa7qTyiDrpDXCa6oF3vIL
3248,Louk,Something Pure,1679471866,6ljotXgL1sbhiI7aiF7W8O,3pfmlg7TUaA2TQshjjEKlo
3249,LeProdude,Wuza,1679471752,1Zg71RppIywlpSLoC99gPN,1CZUZ5ZFBdDoYNgXjbwsyX
3250,Epifania,Terra Roxa,1679471535,47OYz3d3DvnXpfaJ7i0z6b,4t1zxCYZmcLFFMGD6BqAqY
3251,Hans Hu$tle,Sunrise 4 2,1679471396,1PwlJoSttX1ML8TPVnRpra,1IfJdNtQCU3xLVqUeayGbC
3252,Tom Doolie,Epoch,1679471211,4C7NcNb9V6lakzMGHQlm8i,3i1QDnpInuZUfTmnauuEbu
3253,Fed Nance,Night Town,1679470892,2aeZ4vysvCWfhqaHHLWzdm,1vyIHpYaSupEYfRbZSBwxU
3254,Dentist,DeLorian,1679470777,53z9A5LmoNT72JhgxsMCLb,72kmmlWqS2SkIVwBmawtbb
3255,The Tragically Hip,The wherewithal - live,1679469133,0YMeriqrS3zgsX24nfY0F0,0UEELc7cstomtinRJRcLbb
3256,The Tragically Hip,Fiddler's Green,1679468867,0YMeriqrS3zgsX24nfY0F0,42HlPwjfrQxkmOGVkLDac9
3257,The Tragically Hip,Ouch,1679468677,0YMeriqrS3zgsX24nfY0F0,1X7m1zd25Xx2y8yt0FOOii
3258,The Tragically Hip,Country Day,1679468357,0YMeriqrS3zgsX24nfY0F0,4FawM25SpGd8kohV7htfoF
3259,The Tragically Hip,Chagrin Falls,1679468106,0YMeriqrS3zgsX24nfY0F0,2gMMQUQCpb1UdvcqfURa4y
3260,The Tragically Hip,Little Bones - 2021 Remaster,1679467819,0YMeriqrS3zgsX24nfY0F0,1J3cg535bXqHa1PGOTLMFY
3261,The Tragically Hip,Bobcaygeon,1679467299,0YMeriqrS3zgsX24nfY0F0,2oPzisApHGH3hbcu4C9UJS
3262,Adam Beyer,Your Mind - Radio Edit,1679425783,1btv9qmIpbp7q1ixCYNdHu,2zDCZ8jY4kjuUZbVROHaZj
3263,Oxia,Domino,1679425347,2zgFYHwSEYOc1KnldGsBXK,5CI4uc5U66KH9g4nklN2JO
3264,Sam Paganini,Hypnotize,1679424950,50ZyjIaVHOy5Xt7FLJ7RZl,0vPWDaYA8GxQkx6UB0vQge
3265,Enrico Sangiuliano,Moon Rocks,1679424496,1u7DsNFbakULvxnDGtMm90,4cTW1QdgCJiqE1Pvreb80L
3266,Dusty Kid,Sysma - Original Mix,1679424055,6JGLndnzrQrIFkd8NFha3C,5jUbmkU6rjKGsynCNZEct2
3267,Maceo Plex,Conjure Dreams,1679423614,3TXQ1ddouwQAI78hV4hXDj,6TcpM1p0xHy1smBjxEF73s
3268,Paul Ritch,Run Baby Run,1679423112,5qjsbSnuBPdr2cWMFQP8Tb,1rd3bZL1cR7gETcEw27apY
3269,UMEK,Vibrancy - Original Mix,1679422701,5Hini2nQyoglzpdKe41cZt,1ubk4FS88dx180KNXHYqWw
3270,Spektre,Carnival of Souls,1679421443,2jop7P9uKGHVtQAv59lDxT,0hu8jHiCsQgCRdwy17r6jQ
3271,Enrico Sangiuliano,Blooming Era,1679421009,1u7DsNFbakULvxnDGtMm90,1YDzIFUD4zZwejyM8rHqt8
3272,Metallica,Enter Sandman,1679344237,2ye2Wgw4gimLv2eAKyk1NB,3VqHuw0wFlIHcIPWkhIbdQ
3273,La Pestilencia,Nada Me Obliga,1679343999,09N5SuYvKJPb6mX34qfeM3,1ZgffyEDYfzRqr54XQKuF4
3274,System of a Down,Sugar,1679343845,5eAWCfyUhZtHHtBdNk56l1,31RTFPrB7wmYBhlkM2ILXG
3275,Metallica,"Ronnie Rising Medley (Includes A Light In The Black, Tarot Woman, Stargazer & Kill The King)",1679343301,2ye2Wgw4gimLv2eAKyk1NB,2bhCMwWGqdKGzUHP6LkzKs
3276,Metallica,"Broken, Beat & Scarred",1679342915,2ye2Wgw4gimLv2eAKyk1NB,5xABQiiRBuVWsL9zamoj1G
3277,System of a Down,Soldier Side,1679342694,5eAWCfyUhZtHHtBdNk56l1,1ez4uWPnJwYufNhYTLVsJr
3278,Mastodon,Colony of Birchmen,1679342434,1Dvfqq39HxvCJ3GvfeIFuT,6nmsnhkJYvyYu8TheUa0Xf
3279,Rammstein,Klavier,1679342171,6wWVKhxIU2cEi0K81v7HvP,5pRKNboeEfPCaitVvh7F8S
3280,Metallica,Screaming Suicide,1679341841,2ye2Wgw4gimLv2eAKyk1NB,2zSb2Db4kNYH5qIs5V3BgG
3281,Slowdown,Miragos,1679332660,6qMZqcd02lR7PB8Np47OSF,0OuuMPX1iWOTR5TkHFwdAj
3282,JOSA,Sleepwalking,1679332546,2BUX6bhQxzfkO4CH8dmwQp,52330Mn42K1caujwMhQOUw
3283,Jazzy James,All In Good Time,1679332407,4Bhy1qgJgnqzCNQ9dmx3MR,3VCI3z756BEKFN7mGllsS6
3284,Dentist,Levitate Interlude,1679332317,53z9A5LmoNT72JhgxsMCLb,0e0ox39T7ePziUepsEJVhQ
3285,Sammy TQ,Central,1679332169,1IPB8PvMnq9bTmBY58Qsrl,6VBQIs3Y1RcXgEtxxdHPuu
3286,Malia Løu,Can Do,1679332067,7L101JhKGlktbrpW8DQ3GL,17cUrQgR2mErga1fo4fxP7
3287,RejSende,Laidback Style,1679331943,6VuJTb9pNKiBCcSlqBewpo,7KPAMOtffV17NiiapCPGnh
3288,Dentist,DeLorian,1679331836,53z9A5LmoNT72JhgxsMCLb,72kmmlWqS2SkIVwBmawtbb
3289,Terce S.,Bout A Thing,1679331741,3dUZsndiuWqeatgYQBhkI9,1mXiAclKLhQyyjdUXRscEU
3290,Guzimi,On The Rocks,1679331651,06va0DUwCMldLprkelDwcA,48IOGXZiQIyM64Co7UpjUh
3291,mr. käfer,Ventilator,1679331546,79U1adgS3jIlP28wwMHqGJ,7tobQQazW32ZWVzc6yTLSY
3292,Fed Nance,Night Town,1679331424,2aeZ4vysvCWfhqaHHLWzdm,1vyIHpYaSupEYfRbZSBwxU
3293,young.vishnu,Tortuga,1679331165,13ktebtZo4NRbX3uThOmP2,6FtAxit4XeYvAMMdfG0JcZ
3294,Malia Løu,Just Us,1679331164,7L101JhKGlktbrpW8DQ3GL,1rH0fl85kkL8ySygNMWvRM
3295,FUNCC.,Serendipity,1679330964,3vAvHFXAMYvfj5AO2CoYyX,7wv5ybUzYXGhig5gVBxpXS
3296,Gnarly,Blossom,1679330687,6elyvFTzyNfugmSxs8brP4,2ho9hXhrskQHdzVHc28j5Y
3297,Jay Vanilla,It's Only Tuesday,1679330603,4Vk1NkBCNhg2qaR5RlCpZV,0jD2Eou8plHycp7qYNHK8R
3298,zmeyev,Dreams About,1679330337,3VXe7BcibISROhxRdPuRNL,7qjOk4LdB11CnE6a4llbFI
3299,Birds Of The West,When We Last Spoke,1679330244,37qnORF8QfcLsPYb6lRhiq,3dBb5k9IR2AfzXrM2Od3Om
3300,LeProdude,Wuza,1679330134,1Zg71RppIywlpSLoC99gPN,1CZUZ5ZFBdDoYNgXjbwsyX
3301,KLIM,Slow Jazz,1679330030,2mI6A1by7u32RZH8Kf61Kw,7v6jVyrZvRfCAZDc8P79tq
3302,Drxnk,Up & Down,1679329915,0wN7ALPeSqOb16sG7vl4RC,0fuUjvuE6pRn0bUYTLmhDc
3303,Harry Hawaii,The Island,1679329641,7fQVHvcP2LSpPU3pNU7wKA,5YGrJ7Vy0cOQl2F4uzl6lT
3304,Smeeagain,Top Of The World,1679329545,2LTRTV2dmIxyoyHC7QZ7mZ,23f7knsxaG3hydPGazsA0W
3305,Phlocalyst,Coffee Jazz,1679329417,5xJ9q1lHwa8AShRof94oIt,2JnVnqt3M2mUw1BJcCqI0U
